,0,1
207,9.90E-01,4.40326E-10
208,9.90E-01,4.51917E-10
209,9.90E-01,5.53243E-10
210,9.90E-01,5.38266E-10
211,9.90E-01,5.17249E-10
212,9.90E-01,4.78064E-10
213,9.90E-01,4.77197E-10
214,9.90E-01,4.6942E-10
215,9.90E-01,4.66329E-10
216,9.90E-01,4.7046E-10
217,9.90E-01,4.52799E-10
218,9.90E-01,4.6313E-10
219,9.90E-01,4.77554E-10
220,9.90E-01,4.67835E-10
221,9.90E-01,4.19124E-10
222,9.90E-01,4.12997E-10
223,9.90E-01,4.0339E-10
224,9.90E-01,3.9357E-10
225,9.90E-01,4.19233E-10
226,9.90E-01,3.96852E-10
227,9.90E-01,3.86893E-10
228,9.90E-01,3.81661E-10
229,9.90E-01,3.64629E-10
230,9.90E-01,3.61734E-10
231,9.90E-01,3.61035E-10
232,9.90E-01,3.58551E-10
233,9.90E-01,4.07872E-10
234,9.90E-01,4.25097E-10
235,9.90E-01,4.10674E-10
236,9.90E-01,4.86597E-10
237,9.90E-01,5.07239E-10
238,9.90E-01,5.04649E-10
239,9.90E-01,5.42897E-10
240,9.90E-01,5.44681E-10
241,9.90E-01,5.50882E-10
242,9.90E-01,5.1155E-10
243,9.90E-01,5.16061E-10
244,9.90E-01,5.67729E-10
245,9.90E-01,6.36985E-10
246,9.90E-01,6.6023E-10
247,9.90E-01,5.00052E-10
248,9.90E-01,4.31694E-10
249,9.90E-01,3.6662E-10
250,9.90E-01,3.20993E-10
251,9.90E-01,3.20584E-10
252,9.90E-01,3.32917E-10
253,9.90E-01,2.68304E-10
254,9.90E-01,2.21034E-10
255,9.90E-01,1.53126E-10
256,0.99009901,1.40968E-10
257,0.99009901,1.20558E-10
258,0.99009901,1.15416E-10
259,0.99009901,1.06644E-10
260,0.99009901,9.32038E-11
261,0.99009901,9.24787E-11
262,0.99009901,8.92124E-11
263,0.99009901,8.44521E-11
264,0.99009901,8.03397E-11
265,0.99009901,7.80973E-11
266,0.99009901,8.21253E-11
267,0.99009901,7.25052E-11
268,0.99009901,7.22465E-11
269,0.99009901,7.11162E-11
270,0.99009901,6.76979E-11
271,0.99009901,6.87775E-11
272,0.99009901,6.40562E-11
273,0.99009901,6.55684E-11
274,0.99009901,6.35588E-11
275,0.99009901,5.7228E-11
276,0.99009901,5.82329E-11
277,0.99009901,6.19775E-11
278,0.99009901,6.22723E-11
279,0.99009901,6.70478E-11
280,0.99009901,6.97842E-11
281,0.99009901,7.42443E-11
282,0.99009901,8.00897E-11
283,0.99009901,8.49213E-11
284,0.99009901,8.32046E-11
285,0.99009901,8.33398E-11
286,0.99009901,9.43998E-11
287,0.99009901,1.00895E-10
288,0.99009901,1.17194E-10
289,0.99009901,1.31982E-10
290,9.90E-01,1.30922E-10
291,9.90E-01,1.448E-10
292,9.90E-01,1.59769E-10
293,9.90E-01,1.84999E-10
294,9.90E-01,2.12977E-10
295,9.90E-01,2.55096E-10
296,9.90E-01,2.76954E-10
297,9.90E-01,2.44654E-10
298,9.90E-01,2.51834E-10
299,9.90E-01,2.2689E-10
300,9.90E-01,1.81242E-10
301,9.90E-01,1.63688E-10
302,9.90E-01,1.71901E-10
303,9.90E-01,1.61861E-10
304,9.90E-01,1.52226E-10
305,9.90E-01,1.16417E-10
306,9.90E-01,8.54052E-11
307,9.90E-01,7.2317E-11
308,9.90E-01,7.57301E-11
309,0.99009901,6.14057E-11
310,0.99009901,5.76302E-11
311,0.99009901,6.61475E-11
312,0.99009901,6.05738E-11
313,0.99009901,6.07103E-11
314,0.99009901,5.29086E-11
315,0.99009901,5.10633E-11
316,0.99009901,4.71817E-11
317,0.99009901,4.92145E-11
318,0.99009901,4.88374E-11
319,0.99009901,4.76604E-11
320,0.99009901,4.59753E-11
321,0.99009901,4.47716E-11
322,0.99009901,4.42143E-11
323,0.99009901,3.76633E-11
324,0.99009901,3.88275E-11
325,0.99009901,3.84879E-11
326,0.99009901,4.03156E-11
327,0.99009901,4.5575E-11
328,0.99009901,4.48655E-11
329,0.99009901,4.75892E-11
330,0.99009901,4.7032E-11
331,0.99009901,4.78646E-11
332,0.99009901,6.3494E-11
333,0.99009901,7.15584E-11
334,0.99009901,8.16824E-11
335,0.99009901,1.11358E-10
336,9.90E-01,1.13437E-10
337,9.90E-01,1.17106E-10
338,9.90E-01,1.2542E-10
339,9.90E-01,1.16524E-10
340,9.90E-01,1.25574E-10
341,9.90E-01,1.34323E-10
342,9.90E-01,1.40657E-10
343,9.90E-01,1.58525E-10
344,9.90E-01,1.96558E-10
345,9.90E-01,2.26191E-10
346,9.90E-01,2.337E-10
347,9.90E-01,2.4099E-10
348,9.90E-01,2.4021E-10
349,9.90E-01,2.51193E-10
350,9.90E-01,2.74496E-10
351,9.90E-01,2.66001E-10
352,9.90E-01,2.66261E-10
353,9.90E-01,2.5619E-10
354,9.90E-01,2.22703E-10
355,9.90E-01,2.22772E-10
356,9.90E-01,2.05445E-10
357,9.90E-01,2.2501E-10
358,9.90E-01,2.12311E-10
359,9.90E-01,2.21642E-10
360,9.90E-01,2.13981E-10
361,9.90E-01,2.15545E-10
362,9.90E-01,2.06379E-10
363,9.90E-01,2.0344E-10
364,9.90E-01,2.02917E-10
365,9.90E-01,2.20557E-10
366,9.90E-01,1.97065E-10
367,9.90E-01,2.02322E-10
368,9.90E-01,1.94898E-10
369,9.90E-01,2.11184E-10
370,9.90E-01,2.1624E-10
371,9.90E-01,1.85427E-10
372,9.90E-01,1.77371E-10
373,9.90E-01,1.75884E-10
374,9.90E-01,1.71297E-10
375,9.90E-01,2.11214E-10
376,9.90E-01,2.20467E-10
377,9.90E-01,2.36457E-10
378,9.90E-01,2.19745E-10
379,9.90E-01,2.28029E-10
380,9.90E-01,2.7822E-10
381,9.90E-01,2.70934E-10
382,9.90E-01,2.82884E-10
383,9.90E-01,3.77544E-10
384,9.90E-01,3.99712E-10
385,9.90E-01,4.43207E-10
386,9.90E-01,3.36864E-10
387,9.90E-01,3.52239E-10
388,9.90E-01,3.79283E-10
389,9.90E-01,3.447E-10
390,9.90E-01,4.2944E-10
391,9.90E-01,4.74878E-10
392,9.90E-01,4.19431E-10
393,9.90E-01,3.64228E-10
394,9.90E-01,3.40987E-10
395,9.90E-01,3.50759E-10
396,9.90E-01,3.66004E-10
397,9.90E-01,3.77203E-10
398,9.90E-01,3.39953E-10
399,9.90E-01,3.6511E-10
400,9.90E-01,3.66696E-10
401,9.90E-01,3.67239E-10
402,9.90E-01,4.19568E-10
403,9.90E-01,4.28386E-10
404,9.90E-01,3.95207E-10
405,9.90E-01,3.62547E-10
406,9.90E-01,3.65111E-10
407,9.90E-01,3.36101E-10
408,9.90E-01,3.61078E-10
409,9.90E-01,3.68836E-10
410,9.90E-01,3.43276E-10
411,9.90E-01,3.95594E-10
412,9.90E-01,4.15823E-10
413,9.90E-01,4.23294E-10
414,9.90E-01,5.35979E-10
415,9.90E-01,5.73129E-10
416,9.90E-01,8.98618E-10
417,9.90E-01,1.02298E-09
418,9.90E-01,1.24914E-09
419,9.90E-01,7.87958E-10
420,9.90E-01,1.7084E-09
421,9.90E-01,2.40912E-09
422,9.90E-01,3.56492E-09
423,9.90E-01,2.02605E-09
424,9.90E-01,2.46317E-09
425,9.90E-01,1.97249E-09
426,3.95E-02,0.94127222
427,3.95E-02,0.94127222
428,3.95E-02,0.941272017
429,3.95E-02,0.941271974
430,9.90E-01,4.25485E-09
431,9.90E-01,8.38877E-10
432,9.90E-01,7.16417E-10
433,9.90E-01,6.25326E-10
434,9.90E-01,6.22406E-10
435,9.90E-01,5.18193E-10
436,9.90E-01,4.52798E-10
437,9.90E-01,3.86965E-10
438,9.90E-01,3.92815E-10
439,9.90E-01,3.58163E-10
440,9.90E-01,3.34939E-10
441,9.90E-01,3.1514E-10
442,9.90E-01,2.89558E-10
443,9.90E-01,2.56448E-10
444,9.90E-01,2.54752E-10
445,9.90E-01,2.28501E-10
446,0.99009901,2.34194E-10
447,0.99009901,2.11197E-10
448,0.99009901,1.93678E-10
449,0.99009901,2.1622E-10
450,0.99009901,2.23103E-10
451,0.99009901,1.87693E-10
452,0.99009901,1.36785E-10
453,0.99009901,1.22204E-10
454,0.99009901,1.17644E-10
455,0.99009901,1.1157E-10
456,0.99009901,9.77824E-11
457,0.99009901,8.78603E-11
458,0.99009901,9.87492E-11
459,0.99009901,1.05465E-10
460,0.99009901,9.70313E-11
461,0.99009901,8.79662E-11
462,0.99009901,7.41844E-11
463,0.99009901,7.10529E-11
464,0.99009901,6.55982E-11
465,0.99009901,6.48062E-11
466,0.99009901,6.0844E-11
467,0.99009901,7.01511E-11
468,0.99009901,7.27465E-11
469,0.99009901,7.57348E-11
470,0.99009901,1.03575E-10
471,0.99009901,9.33144E-11
472,0.99009901,1.03582E-10
473,0.99009901,1.01766E-10
474,0.99009901,1.18561E-10
475,0.99009901,1.243E-10
476,0.99009901,1.33482E-10
477,0.99009901,1.35599E-10
478,0.99009901,1.46115E-10
479,0.99009901,2.22532E-10
480,9.90E-01,2.40684E-10
481,9.90E-01,2.59321E-10
482,9.90E-01,2.35195E-10
483,9.90E-01,2.80053E-10
484,9.90E-01,3.21768E-10
485,9.90E-01,4.35128E-10
486,9.90E-01,3.75912E-10
487,9.90E-01,3.86436E-10
488,9.90E-01,3.23755E-10
489,9.90E-01,2.79478E-10
490,9.90E-01,2.51171E-10
491,9.90E-01,1.67768E-10
492,9.90E-01,1.48298E-10
493,9.90E-01,1.26478E-10
494,9.90E-01,1.51115E-10
495,9.90E-01,1.10184E-10
496,0.99009901,1.00762E-10
497,0.99009901,8.76412E-11
498,0.99009901,7.12689E-11
499,0.99009901,6.42595E-11
500,0.99009901,4.59226E-11
501,0.99009901,4.15014E-11
502,0.99009901,3.63227E-11
503,0.99009901,3.05304E-11
504,0.99009901,2.0586E-11
505,0.99009901,1.68546E-11
506,0.99009901,1.06E-11
507,0.99009901,9.06E-12
508,0.99009901,1.01E-11
509,0.99009901,1.15E-11
510,0.99009901,1.14E-11
511,0.99009901,1.07E-11
512,0.99009901,1.10E-11
513,0.99009901,1.07E-11
514,0.99009901,1.03E-11
515,0.99009901,9.23E-12
516,0.99009901,8.79E-12
517,0.99009901,8.24E-12
518,0.99009901,7.66E-12
519,0.99009901,7.28E-12
520,0.99009901,7.14E-12
521,0.99009901,7.44E-12
522,0.99009901,8.00E-12
523,0.99009901,8.23E-12
524,0.99009901,8.63E-12
525,0.99009901,9.09E-12
526,0.99009901,9.50E-12
527,0.99009901,9.11E-12
528,0.99009901,9.25E-12
529,0.99009901,9.47E-12
530,0.99009901,8.99E-12
531,0.99009901,9.72E-12
532,0.99009901,1.00E-11
533,0.99009901,1.04E-11
534,0.99009901,1.06E-11
535,0.99009901,1.08E-11
536,0.99009901,1.08E-11
537,0.99009901,1.10E-11
538,0.99009901,1.12E-11
539,0.99009901,1.10E-11
540,0.99009901,1.11E-11
541,0.99009901,1.13E-11
542,0.99009901,1.15E-11
543,0.99009901,1.17E-11
544,0.99009901,1.17E-11
545,0.99009901,1.16E-11
546,0.99009901,1.14E-11
547,0.99009901,1.10E-11
548,0.99009901,1.08E-11
549,0.99009901,1.00E-11
550,0.99009901,9.12E-12
551,0.99009901,1.14E-11
552,0.99009901,1.34E-11
553,0.99009901,1.65E-11
554,0.99009901,1.74E-11
555,0.99009901,2.26E-11
556,0.99009901,2.64E-11
557,0.99009901,3.19E-11
558,0.99009901,3.75E-11
559,0.99009901,4.30E-11
560,0.99009901,4.71E-11
561,0.99009901,5.24E-11
562,0.99009901,6.29E-11
563,0.99009901,6.27E-11
564,0.99009901,7.82E-11
565,0.99009901,8.70E-11
566,0.99009901,1.05E-10
567,0.99009901,1.14E-10
568,0.99009901,1.13E-10
569,0.99009901,1.07E-10
570,9.90E-01,1.40898E-10
571,9.90E-01,1.49673E-10
572,0.99009901,1.25E-10
573,0.99009901,1.13E-10
574,0.99009901,1.15E-10
575,0.99009901,1.22E-10
576,0.99009901,1.53E-10
577,9.90E-01,1.65235E-10
578,0.99009901,1.61E-10
579,0.99009901,1.64E-10
580,0.99009901,1.76E-10
581,0.99009901,1.54E-10
582,0.99009901,1.44E-10
583,0.99009901,1.38E-10
584,0.99009901,1.54E-10
585,0.99009901,1.44E-10
586,0.99009901,1.49E-10
587,0.99009901,1.75E-10
588,0.99009901,1.78E-10
589,9.90E-01,1.72889E-10
590,9.90E-01,1.69369E-10
591,0.99009901,1.44E-10
592,0.99009901,1.40E-10
593,0.99009901,1.46E-10
594,0.99009901,1.31E-10
595,0.99009901,1.35E-10
596,0.99009901,1.28E-10
597,0.99009901,1.33E-10
598,0.99009901,1.34E-10
599,0.99009901,1.52E-10
600,9.90E-01,1.6633E-10
601,9.90E-01,1.75016E-10
602,9.90E-01,1.89151E-10
603,9.90E-01,2.00852E-10
604,9.90E-01,1.96859E-10
605,0.99009901,1.58E-10
606,0.99009901,1.63E-10
607,0.99009901,1.65E-10
608,9.90E-01,2.01385E-10
609,9.90E-01,2.01753E-10
610,9.90E-01,2.1875E-10
611,9.90E-01,2.07384E-10
612,9.90E-01,2.03061E-10
613,9.90E-01,1.94213E-10
614,9.90E-01,2.01221E-10
615,9.90E-01,2.10179E-10
616,9.90E-01,2.15807E-10
617,0.99009901,1.91E-10
618,0.99009901,1.93E-10
619,0.99009901,2.06E-10
620,9.90E-01,2.23777E-10
621,0.99009901,2.30E-10
622,0.99009901,2.39E-10
623,9.90E-01,3.43443E-10
624,9.90E-01,3.47268E-10
625,9.90E-01,3.62546E-10
626,9.90E-01,3.69339E-10
627,9.90E-01,3.47623E-10
628,9.90E-01,3.45332E-10
629,9.90E-01,3.70483E-10
630,9.90E-01,3.86372E-10
631,9.90E-01,3.61755E-10
632,9.90E-01,3.26433E-10
633,9.90E-01,3.40604E-10
634,9.90E-01,3.30225E-10
635,9.90E-01,2.71767E-10
636,0.99009901,2.17E-10
637,0.99009901,2.12E-10
638,0.99009901,1.74E-10
639,0.99009901,1.71E-10
640,0.99009901,1.70E-10
641,0.99009901,1.81E-10
642,0.99009901,1.75E-10
643,0.99009901,1.78E-10
644,0.99009901,1.62E-10
645,0.99009901,1.60E-10
646,0.99009901,1.56E-10
647,0.99009901,1.28E-10
648,0.99009901,9.77E-11
649,0.99009901,8.58E-11
650,0.99009901,8.48E-11
651,0.99009901,8.40E-11
652,0.99009901,7.85E-11
653,0.99009901,6.90E-11
654,0.99009901,6.14E-11
655,0.99009901,6.24E-11
656,0.99009901,6.20E-11
657,0.99009901,5.77E-11
658,0.99009901,5.57E-11
659,0.99009901,5.26E-11
660,0.99009901,5.23E-11
661,0.99009901,5.03E-11
662,0.99009901,5.28E-11
663,0.99009901,5.43E-11
664,0.99009901,5.42E-11
665,0.99009901,5.86E-11
666,0.99009901,5.66E-11
667,0.99009901,5.69E-11
668,0.99009901,5.38E-11
669,0.99009901,5.37E-11
670,0.99009901,5.44E-11
671,0.99009901,6.14E-11
672,0.99009901,6.60E-11
673,0.99009901,7.32E-11
674,0.99009901,7.25E-11
675,0.99009901,7.44E-11
676,0.99009901,7.46E-11
677,9.90E-01,8.5848E-11
678,9.90E-01,9.01685E-11
679,9.90E-01,8.86557E-11
680,9.90E-01,9.77755E-11
681,9.90E-01,9.31342E-11
682,9.90E-01,8.73258E-11
683,9.90E-01,8.82022E-11
684,9.90E-01,8.92251E-11
685,9.90E-01,8.86366E-11
686,9.90E-01,8.16609E-11
687,9.90E-01,7.63858E-11
688,9.90E-01,7.80626E-11
689,9.90E-01,7.89841E-11
690,9.90E-01,7.88162E-11
691,9.90E-01,8.0135E-11
692,0.99009901,8.26E-11
693,9.90E-01,8.79885E-11
694,0.99009901,8.87E-11
695,9.90E-01,9.74423E-11
696,9.90E-01,9.4839E-11
697,0.99009901,8.92E-11
698,9.90E-01,1.01565E-10
699,9.90E-01,9.65499E-11
700,9.90E-01,9.27852E-11
701,9.90E-01,9.8772E-11
702,9.90E-01,9.89539E-11
703,9.90E-01,9.80087E-11
704,9.90E-01,9.39892E-11
705,9.90E-01,9.36011E-11
706,9.90E-01,9.27855E-11
707,9.90E-01,9.92037E-11
708,9.90E-01,1.09078E-10
709,9.90E-01,1.07443E-10
710,9.90E-01,1.12232E-10
711,9.90E-01,1.16376E-10
712,9.90E-01,1.20868E-10
713,9.90E-01,1.24002E-10
714,9.90E-01,1.40777E-10
715,9.90E-01,1.37302E-10
716,9.90E-01,1.33856E-10
717,9.90E-01,1.38999E-10
718,9.90E-01,1.44121E-10
719,9.90E-01,1.63654E-10
720,9.90E-01,1.74828E-10
721,9.90E-01,1.92691E-10
722,9.90E-01,1.94805E-10
723,9.90E-01,1.71671E-10
724,9.90E-01,1.93396E-10
725,9.90E-01,2.062E-10
726,9.90E-01,2.24172E-10
727,9.90E-01,2.36813E-10
728,9.90E-01,2.82465E-10
729,9.90E-01,3.14284E-10
730,9.90E-01,3.57493E-10
731,9.90E-01,3.80863E-10
732,0.99009901,3.65E-10
733,0.99009901,3.26E-10
734,0.99009901,3.10E-10
735,0.99009901,2.99E-10
736,0.99009901,3.07E-10
737,0.99009901,2.95E-10
738,0.99009901,2.93E-10
739,0.99009901,2.92E-10
740,0.99009901,2.50E-10
741,0.99009901,2.39E-10
742,0.99009901,2.41E-10
743,0.99009901,2.16E-10
744,0.99009901,2.15E-10
745,0.99009901,2.18E-10
746,0.99009901,2.19E-10
747,0.99009901,2.35E-10
748,0.99009901,2.31E-10
749,0.99009901,2.34E-10
750,0.99009901,2.37E-10
751,0.99009901,2.51E-10
752,0.99009901,2.56E-10
753,0.99009901,2.59E-10
754,0.99009901,2.77E-10
755,9.90E-01,3.10298E-10
756,9.90E-01,3.08675E-10
757,9.90E-01,3.25495E-10
758,9.90E-01,2.76578E-10
759,0.99009901,2.66E-10
760,0.99009901,2.72E-10
761,0.99009901,2.65E-10
762,0.99009901,2.76E-10
763,9.90E-01,2.89497E-10
764,0.99009901,2.83E-10
765,0.99009901,2.86E-10
766,0.99009901,2.79E-10
767,0.99009901,2.87E-10
768,0.99009901,2.84E-10
769,9.90E-01,2.9962E-10
770,0.99009901,2.84E-10
771,0.99009901,2.81E-10
772,0.99009901,2.86E-10
773,0.99009901,2.93E-10
774,0.99009901,2.96E-10
775,0.99009901,2.99E-10
776,0.99009901,3.09E-10
777,0.99009901,3.11E-10
778,0.99009901,3.15E-10
779,0.99009901,3.02E-10
780,0.99009901,3.12E-10
781,0.99009901,3.19E-10
782,0.99009901,3.43E-10
783,0.99009901,4.10E-10
784,0.99009901,3.96E-10
785,0.99009901,4.17E-10
786,9.90E-01,4.18046E-10
787,9.90E-01,4.17598E-10
788,0.99009901,3.99E-10
789,0.99009901,4.00E-10
790,9.90E-01,4.09592E-10
791,0.99009901,3.84E-10
792,0.99009901,3.60E-10
793,0.99009901,3.15E-10
794,0.99009901,3.05E-10
795,0.99009901,3.10E-10
796,0.99009901,3.08E-10
797,0.99009901,2.75E-10
798,0.99009901,1.87E-10
799,0.99009901,1.49E-10
800,0.99009901,1.39E-10
801,0.99009901,1.17E-10
802,0.99009901,1.09E-10
803,0.99009901,8.10E-11
804,0.99009901,7.25E-11
805,0.99009901,5.87E-11
806,0.99009901,6.21E-11
807,0.99009901,5.97E-11
808,0.99009901,5.68E-11
809,0.99009901,5.20E-11
810,0.99009901,5.08E-11
811,0.99009901,4.72E-11
812,0.99009901,4.10E-11
813,0.99009901,3.72E-11
814,0.99009901,3.34E-11
815,0.99009901,2.66E-11
816,0.99009901,2.46E-11
817,0.99009901,2.32E-11
818,0.99009901,2.47E-11
819,0.99009901,2.31E-11
820,0.99009901,2.21E-11
821,0.99009901,2.12E-11
822,0.99009901,1.90E-11
823,0.99009901,1.73E-11
824,0.99009901,1.68E-11
825,0.99009901,1.71E-11
826,0.99009901,1.84E-11
827,0.99009901,2.03E-11
828,0.99009901,2.17E-11
829,0.99009901,2.36E-11
830,0.99009901,2.31E-11
831,0.99009901,2.43E-11
832,0.99009901,2.46E-11
833,0.99009901,2.40E-11
834,0.99009901,2.45E-11
835,0.99009901,2.51E-11
836,0.99009901,2.48E-11
837,0.99009901,2.71E-11
838,0.99009901,2.65E-11
839,0.99009901,2.74E-11
840,0.99009901,2.74E-11
841,0.99009901,2.89E-11
842,0.99009901,2.98E-11
843,0.99009901,3.14E-11
844,0.99009901,3.38E-11
845,0.99009901,3.68E-11
846,0.99009901,4.18E-11
847,0.99009901,4.66E-11
848,0.99009901,5.27E-11
849,0.99009901,5.60E-11
850,0.99009901,5.99E-11
851,0.99009901,6.88E-11
852,0.99009901,8.07E-11
853,0.99009901,9.68E-11
854,0.99009901,1.20E-10
855,0.99009901,1.36E-10
856,0.99009901,1.58E-10
857,0.99009901,1.89E-10
858,0.99009901,2.15E-10
859,0.99009901,2.03E-10
860,0.99009901,1.74E-10
861,0.99009901,1.68E-10
862,0.99009901,1.54E-10
863,0.99009901,1.55E-10
864,0.99009901,1.30E-10
865,0.99009901,1.19E-10
866,0.99009901,9.75E-11
867,0.99009901,8.77E-11
868,0.99009901,7.99E-11
869,0.99009901,7.95E-11
870,0.99009901,7.59E-11
871,0.99009901,7.44E-11
872,0.99009901,7.67E-11
873,0.99009901,7.56E-11
874,0.99009901,7.41E-11
875,0.99009901,7.84E-11
876,0.99009901,7.40E-11
